lon,lat,voterType,COLOR,id
-89.6459488702,43.8636156757,NOVOTE,#9999999,9917
-89.6459474683,43.863730498,NOVOTE,#9999999,9737
-89.6459324828,43.8639782338,NOVOTE,#9999999,9997
-89.6459285035,43.7063283568,DEM,#0571b0,10184
-89.6459160003,43.8623153005,NOVOTE,#9999999,9950
-89.6459135248,44.2368245876,REP,#ca0020,7275
-89.6459092454,43.8617533756,NOVOTE,#9999999,9694
-89.6458994487,44.1623482284,DEM,#0571b0,7396
-89.6458987647,43.8629507425,NOVOTE,#9999999,9977
-89.6458919022,43.8773270892,REP,#ca0020,9469
-89.6458752511,43.8679085881,NOVOTE,#9999999,9949
-89.6458693469,43.8260373481,NOVOTE,#9999999,8279
-89.6458670693,43.8626578792,REP,#ca0020,9581
-89.6458539808,43.8635811538,NOVOTE,#9999999,9831
-89.645844521,43.6847537521,REP,#ca0020,10378
-89.645838768,43.8625755219,NOVOTE,#9999999,9976
-89.6458307654,43.7679925234,REP,#ca0020,6877
-89.6458242923,43.8621277648,NOVOTE,#9999999,9839
-89.6457924166,44.236137348,REP,#ca0020,7277
-89.6457873055,43.8679300703,DEM,#0571b0,9518
-89.6457837082,43.8631872502,NOVOTE,#9999999,10083
-89.6457800046,43.7889408102,REP,#ca0020,6555
-89.6457766274,43.7814745292,REP,#ca0020,6693
-89.6457718946,43.8677834235,DEM,#0571b0,9542
-89.6457638172,43.834142952,DEM,#0571b0,8169
-89.6457625162,43.8637919626,NOVOTE,#9999999,10019
-89.6457552778,43.862802912,DEM,#0571b0,9510
-89.645747534,43.8617130526,NOVOTE,#9999999,10038
-89.6457388509,43.6701271935,DEM,#0571b0,10517
-89.6457315173,43.8629127782,DEM,#0571b0,9566
-89.6457229778,43.9520385311,NOVOTE,#9999999,7526
-89.6457034385,43.8617450002,REP,#ca0020,9605
-89.6456988673,43.8636922955,NOVOTE,#9999999,10114
-89.6456927795,43.6681507939,REP,#ca0020,10629
-89.6456925864,43.8313276545,REP,#ca0020,8175
-89.6456807782,43.8638750546,NOVOTE,#9999999,9812
-89.6456795409,43.8679081593,NOVOTE,#9999999,10072
-89.6456765237,43.8623078319,DEM,#0571b0,9556
-89.6456686431,43.8638548692,NOVOTE,#9999999,9725
-89.645650076,43.8621135889,NOVOTE,#9999999,9890
-89.645624705,43.862318218,NOVOTE,#9999999,9717
-89.6456241042,43.8267083051,NOVOTE,#9999999,8271
-89.6456167608,43.8630842819,NOVOTE,#9999999,9781
-89.6456128515,43.8633491118,NOVOTE,#9999999,9896
-89.6456076541,43.8634873159,NOVOTE,#9999999,9716
-89.6455987995,43.8619662296,NOVOTE,#9999999,9800
-89.6455981497,43.9694734932,REP,#ca0020,7502
-89.6455803068,43.8679378093,NOVOTE,#9999999,10073
-89.6455801647,43.8626201238,NOVOTE,#9999999,9859
-89.6455719122,43.8619601304,NOVOTE,#9999999,9841
-89.6455510345,43.8272221284,DEM,#0571b0,8268
-89.6455479005,43.8150736873,REP,#ca0020,6428
-89.6455405793,43.8631705821,NOVOTE,#9999999,9924
-89.6455339851,43.863788618,REP,#ca0020,9604
-89.6455181144,43.8620550829,REP,#ca0020,9574
-89.6455161585,43.8679150557,NOVOTE,#9999999,9785
-89.6455157814,43.7918628211,NOVOTE,#9999999,6568
-89.645515149,44.0055129659,DEM,#0571b0,12912
-89.6455122319,43.8336834287,NOVOTE,#9999999,8183
-89.6455057058,43.8626386213,NOVOTE,#9999999,9824
-89.6455044086,43.8637523961,DEM,#0571b0,9516
-89.6454973099,43.6466523209,DEM,#0571b0,10488
-89.645493708,43.8623236337,NOVOTE,#9999999,10064
-89.6454855917,43.8630345814,NOVOTE,#9999999,10066
-89.6454821127,43.8625993601,NOVOTE,#9999999,9662
-89.6454742582,43.8255426928,NOVOTE,#9999999,8278
-89.6454577405,43.8120491143,DEM,#0571b0,6378
-89.6454509623,43.8626223745,NOVOTE,#9999999,9943
-89.6454499888,43.8454901989,NOVOTE,#9999999,8218
-89.6454323578,43.8635239272,NOVOTE,#9999999,9634
-89.6454305142,43.8629027758,NOVOTE,#9999999,9860
-89.6454294111,43.8617202865,DEM,#0571b0,9498
-89.6454217773,43.8617864113,NOVOTE,#9999999,10013
-89.6454176301,43.8781682106,NOVOTE,#9999999,9473
-89.645412434,43.8627699642,NOVOTE,#9999999,9669
-89.6454038263,43.8634216449,DEM,#0571b0,9507
-89.6453529053,43.8452868802,NOVOTE,#9999999,8216
-89.6453474646,43.8622306237,NOVOTE,#9999999,9893
-89.6453290975,43.8286881771,NOVOTE,#9999999,8202
-89.6453188258,43.8636999427,NOVOTE,#9999999,9773
-89.6453173428,43.8629866486,DEM,#0571b0,9545
-89.6453094675,43.8630808029,NOVOTE,#9999999,9968
-89.6453078138,43.8666202787,DEM,#0571b0,9511
-89.6453036542,43.8635969312,NOVOTE,#9999999,9775
-89.6452992836,43.8634774868,NOVOTE,#9999999,9664
-89.6452989754,43.8638437385,REP,#ca0020,9580
-89.6452972498,43.8678217308,NOVOTE,#9999999,9755
-89.6452913829,43.8675441053,NOVOTE,#9999999,10063
-89.6452876785,43.8630914848,NOVOTE,#9999999,9738
-89.6452871828,43.8624708852,NOVOTE,#9999999,9645
-89.6452739756,43.866847974,NOVOTE,#9999999,10100
-89.6452701315,43.8641579517,NOVOTE,#9999999,9983
-89.6452599225,43.8671967534,REP,#ca0020,9618
-89.645259811,43.8631857035,NOVOTE,#9999999,9895
-89.6452576688,43.8676847308,NOVOTE,#9999999,10117
-89.6452552409,43.8652479981,NOVOTE,#9999999,9965
-89.6452530613,43.8655641027,NOVOTE,#9999999,9676
-89.6452529186,43.8640496218,NOVOTE,#9999999,9772
-89.6452511753,43.8625486188,NOVOTE,#9999999,9938
-89.6452503563,43.8637672358,NOVOTE,#9999999,10046
-89.6452478309,43.8655006987,NOVOTE,#9999999,9685
-89.6452432769,43.8620228195,DEM,#0571b0,9527
-89.6452417657,43.8662546539,NOVOTE,#9999999,9936
-89.6452350675,43.8626589277,NOVOTE,#9999999,9622
-89.6452239159,43.8658036426,DEM,#0571b0,9555
-89.6452232181,43.863540772,NOVOTE,#9999999,9851
-89.6452209701,43.8627560856,NOVOTE,#9999999,9862
-89.6452155757,43.8619312136,DEM,#0571b0,9534
-89.6452134372,43.8652296494,NOVOTE,#9999999,9724
-89.6452100782,43.86793682,NOVOTE,#9999999,9909
-89.6452066629,43.8619357174,NOVOTE,#9999999,9705
-89.6452018595,43.8656061415,NOVOTE,#9999999,10113
-89.6451939514,43.8254767655,NOVOTE,#9999999,8280
-89.6451905926,43.8622853311,NOVOTE,#9999999,9887
-89.6451870984,43.8623853923,NOVOTE,#9999999,10027
-89.6451801452,43.8654247995,NOVOTE,#9999999,10115
-89.6451787591,43.863164306,NOVOTE,#9999999,10091
-89.6451712,43.8660176899,NOVOTE,#9999999,9821
-89.6451676889,43.8508392443,DEM,#0571b0,8634
-89.6451639413,43.863245036,DEM,#0571b0,9570
-89.6451629045,43.8631866684,NOVOTE,#9999999,9741
-89.6451575646,43.8388658882,NOVOTE,#9999999,8206
-89.6451522814,43.866583567,NOVOTE,#9999999,9768
-89.6451519717,43.8654584393,NOVOTE,#9999999,9848
-89.6451512479,43.8636873187,DEM,#0571b0,9550
-89.6451476213,43.8626438392,NOVOTE,#9999999,9798
-89.645146014,43.8623437483,NOVOTE,#9999999,9734
-89.6451451748,43.8666400794,DEM,#0571b0,9557
-89.6451413376,43.7755723323,DEM,#0571b0,6720
-89.6451390665,43.8620395093,NOVOTE,#9999999,9627
-89.6451299133,43.8631069756,NOVOTE,#9999999,9817
-89.6451293122,43.8672725724,NOVOTE,#9999999,9770
-89.6451277769,43.8677358793,NOVOTE,#9999999,9883
-89.6451273598,43.7808872217,DEM,#0571b0,6688
-89.6451240397,43.8654326513,NOVOTE,#9999999,9822
-89.6451215425,43.8648072543,NOVOTE,#9999999,9872
-89.6451201769,43.8639827011,NOVOTE,#9999999,9747
-89.6451192392,43.8435434691,NOVOTE,#9999999,8188
-89.6451177173,43.866572461,NOVOTE,#9999999,9700
-89.6451161763,43.7098415241,NOVOTE,#9999999,10191
-89.645114723,43.804324071,DEM,#0571b0,6373
-89.6451136143,43.8665384026,NOVOTE,#9999999,9695
-89.6451108963,44.2353225395,NOVOTE,#9999999,7299
-89.6451046316,43.8637733473,NOVOTE,#9999999,10017
-89.6451006254,43.8652481523,NOVOTE,#9999999,9648
-89.6450999635,43.8271797842,NOVOTE,#9999999,8269
-89.6450901448,43.8627086644,NOVOTE,#9999999,9967
-89.6450888204,43.8657082789,NOVOTE,#9999999,9981
-89.6450878933,43.8625313297,NOVOTE,#9999999,9764
-89.6450798179,43.8648775803,NOVOTE,#9999999,9945
-89.6450773091,43.8636350156,REP,#ca0020,9591
-89.6450771307,43.8634475664,NOVOTE,#9999999,9783
-89.6450661934,43.8624778979,DEM,#0571b0,9559
-89.6450646779,43.8263368934,NOVOTE,#9999999,8272
-89.6450587441,43.8870116204,NOVOTE,#9999999,9454
-89.6450575208,44.0481210711,REP,#ca0020,12801
-89.6450565536,43.8662595782,NOVOTE,#9999999,10093
-89.6450543401,43.8637841129,REP,#ca0020,9587
-89.6450518956,43.862458756,NOVOTE,#9999999,9673
-89.645042663,43.8676657488,NOVOTE,#9999999,9922
-89.6450416468,43.8636203546,NOVOTE,#9999999,9835
-89.6450325804,43.8631734748,NOVOTE,#9999999,9769
-89.6450284191,44.175266383,REP,#ca0020,7344
-89.6450267656,43.8626769374,NOVOTE,#9999999,9644
-89.6450241167,43.8672822009,NOVOTE,#9999999,9916
-89.6450196911,43.8619577786,NOVOTE,#9999999,9807
-89.6450139461,43.8665255322,NOVOTE,#9999999,9932
-89.6450135437,43.8620262364,NOVOTE,#9999999,9929
-89.6450130097,43.8659887252,NOVOTE,#9999999,10025
-89.6450103231,43.8650481895,DEM,#0571b0,9494
-89.6450090253,43.8657208921,NOVOTE,#9999999,9691
-89.6450034523,43.8653683207,NOVOTE,#9999999,9680
-89.6449980798,43.8663474975,REP,#ca0020,9596
-89.6449892816,43.8654977207,NOVOTE,#9999999,9882
-89.6449806826,43.8670371688,NOVOTE,#9999999,10104
-89.6449720171,43.8660139895,DEM,#0571b0,9492
-89.6449677529,43.8662612115,NOVOTE,#9999999,9959
-89.6449640024,43.866877068,NOVOTE,#9999999,10059
-89.6449625451,43.8674990702,DEM,#0571b0,9561
-89.644941061,43.8663012105,NOVOTE,#9999999,10014
-89.6449375508,43.8656101668,NOVOTE,#9999999,9686
-89.6449267294,43.8661693002,NOVOTE,#9999999,9810
-89.6449187757,43.8653830394,NOVOTE,#9999999,10043
-89.6449166642,43.8623945408,NOVOTE,#9999999,10029
-89.6449136966,43.8627674774,NOVOTE,#9999999,9830
-89.6449107915,43.8639915077,NOVOTE,#9999999,9888
-89.6449037095,43.863092395,NOVOTE,#9999999,9892
-89.6449020041,43.8656542883,NOVOTE,#9999999,9973
-89.6449006101,43.8646000575,REP,#ca0020,9617
-89.6448983646,43.864668321,NOVOTE,#9999999,10110
-89.6448887581,43.8636808965,DEM,#0571b0,9491
-89.6448860135,43.8676359933,NOVOTE,#9999999,9825
-89.6448826992,43.8655584939,NOVOTE,#9999999,10069
-89.6448804313,43.8619961318,NOVOTE,#9999999,9999
-89.644879298,43.8672775366,NOVOTE,#9999999,10095
-89.6448633339,43.7402315799,NOVOTE,#9999999,7088
-89.644860861,43.8624696782,NOVOTE,#9999999,9758
-89.6448585496,43.8624548286,NOVOTE,#9999999,9905
-89.6448478901,43.8640019796,DEM,#0571b0,9522
-89.644844689,43.8627165629,NOVOTE,#9999999,9930
-89.644841142,43.8621189609,NOVOTE,#9999999,9746
-89.6448377177,43.8651019973,NOVOTE,#9999999,10090
-89.6448377152,43.8260473251,DEM,#0571b0,8277
-89.6448374236,43.8626524161,NOVOTE,#9999999,9698
-89.6448317838,43.8678262957,NOVOTE,#9999999,9871
-89.6448241628,43.8640231763,NOVOTE,#9999999,9884
-89.6448241537,43.8651069273,NOVOTE,#9999999,10120
-89.6448109655,43.8628747157,NOVOTE,#9999999,9679
-89.6448098411,43.8636514843,NOVOTE,#9999999,10044
-89.6448048071,43.8638545534,NOVOTE,#9999999,9937
-89.644802841,43.8624927479,NOVOTE,#9999999,9752
-89.6448025847,43.8678350086,NOVOTE,#9999999,9742
-89.6448011621,43.8619216517,NOVOTE,#9999999,10010
-89.6447939105,43.8649256641,NOVOTE,#9999999,9941
-89.6447923054,43.8630703131,NOVOTE,#9999999,9670
-89.6447913986,43.8626323092,NOVOTE,#9999999,9854
-89.6447908878,43.8545782798,NOVOTE,#9999999,8665
-89.6447863345,43.8631805037,NOVOTE,#9999999,10031
-89.6447784932,43.833889618,NOVOTE,#9999999,8191
-89.6447773402,43.8326594628,NOVOTE,#9999999,8179
-89.6447718193,43.8655263777,NOVOTE,#9999999,9708
-89.6447687873,43.8625483603,NOVOTE,#9999999,9788
-89.6447668119,43.862848535,NOVOTE,#9999999,9881
-89.6447597096,43.8635020051,NOVOTE,#9999999,9684
-89.6447587231,43.8665836988,NOVOTE,#9999999,9799
-89.6447561456,43.865276567,NOVOTE,#9999999,9931
-89.6447526287,43.8651430746,NOVOTE,#9999999,9898
-89.6447493384,43.8638556858,NOVOTE,#9999999,9879
-89.6447445557,43.8620279637,NOVOTE,#9999999,10023
-89.644737894,43.863414019,NOVOTE,#9999999,10050
-89.6447255852,43.8676865421,NOVOTE,#9999999,9801
-89.6447167093,43.8669962552,NOVOTE,#9999999,10077
-89.6447136275,43.8633144807,NOVOTE,#9999999,9661
-89.6447129086,43.8673953448,NOVOTE,#9999999,9857
-89.6447106441,43.8653598795,NOVOTE,#9999999,9998
-89.6447085329,43.8259799837,NOVOTE,#9999999,8276
-89.6447069731,43.8442609784,NOVOTE,#9999999,8214
-89.6447022479,43.8666572123,NOVOTE,#9999999,9652
-89.6446897963,43.8624667944,NOVOTE,#9999999,9795
-89.6446892953,43.8621624501,NOVOTE,#9999999,9671
-89.6446883479,43.866708269,DEM,#0571b0,9547
-89.6446855333,43.8656157935,NOVOTE,#9999999,9656
-89.644679828,43.8617828662,NOVOTE,#9999999,9866
-89.644668426,43.8660844604,REP,#ca0020,9583
-89.6446537688,43.8626194056,NOVOTE,#9999999,9628
-89.6446531273,43.864422364,NOVOTE,#9999999,9913
-89.6446474929,43.8626011238,NOVOTE,#9999999,9876
-89.6446342844,43.8651699591,NOVOTE,#9999999,9719
-89.6446322781,43.8673595038,NOVOTE,#9999999,9757
-89.6446317367,43.8629484229,DEM,#0571b0,9517
-89.6446264112,43.8666371191,NOVOTE,#9999999,10053
-89.6446162719,43.8625911655,DEM,#0571b0,9501
-89.6446143967,43.8664991019,NOVOTE,#9999999,9891
-89.6446130013,43.8674118604,NOVOTE,#9999999,9996
-89.6446123861,43.8617053431,NOVOTE,#9999999,9948
-89.6446108861,43.8670040329,DEM,#0571b0,9565
-89.6446101833,43.8648389352,NOVOTE,#9999999,10112
-89.6446080628,43.8648991755,REP,#ca0020,9588
-89.6445941616,43.8664869631,NOVOTE,#9999999,10105
-89.6445934965,43.867566029,NOVOTE,#9999999,9660
-89.6445883375,43.8646506076,NOVOTE,#9999999,9803
-89.6445879556,43.863714081,NOVOTE,#9999999,9843
-89.6445867204,43.8669112384,NOVOTE,#9999999,9915
-89.6445822758,43.8642391568,NOVOTE,#9999999,9745
-89.6445749283,43.8632977586,NOVOTE,#9999999,10045
-89.6445744123,43.8631175185,NOVOTE,#9999999,9761
-89.6445664729,43.7690546551,NOVOTE,#9999999,6886
-89.6445664266,43.8671176269,NOVOTE,#9999999,9765
-89.6445606314,43.8621203895,DEM,#0571b0,9553
-89.6445588059,43.8639321826,DEM,#0571b0,9504
-89.6445586998,43.8642684729,NOVOTE,#9999999,9844
-89.6445554289,43.8664330532,NOVOTE,#9999999,10055
-89.6445535877,43.8629867702,NOVOTE,#9999999,9653
-89.6445528095,43.8636972186,NOVOTE,#9999999,9766
-89.6445443445,43.865632,NOVOTE,#9999999,9975
-89.6445405777,43.8638655649,NOVOTE,#9999999,9815
-89.6445315795,43.865546478,NOVOTE,#9999999,10106
-89.644529363,43.8636547116,NOVOTE,#9999999,9952
-89.6445238537,43.8657220704,NOVOTE,#9999999,9814
-89.6445210605,43.8621205026,NOVOTE,#9999999,9735
-89.6445177962,43.8634873051,DEM,#0571b0,9560
-89.6445085782,43.8662129819,NOVOTE,#9999999,10032
-89.6445031508,43.8658173211,NOVOTE,#9999999,9820
-89.6445005056,43.8677988045,NOVOTE,#9999999,10107
-89.6444964943,43.8123770807,DEM,#0571b0,6377
-89.6444947861,43.8678481403,NOVOTE,#9999999,9638
-89.6444935213,43.8655800354,DEM,#0571b0,9533
-89.6444917084,43.8636171825,NOVOTE,#9999999,9636
-89.644484294,43.8618300247,NOVOTE,#9999999,9804
-89.6444834309,43.8662166846,NOVOTE,#9999999,9958
-89.6444792152,43.8637468353,DEM,#0571b0,9552
-89.6444689044,43.8658737817,NOVOTE,#9999999,9666
-89.6444618031,43.8670488924,NOVOTE,#9999999,9908
-89.6444612712,43.8638701786,REP,#ca0020,9609
-89.6444562881,43.866018534,NOVOTE,#9999999,9811
-89.644448674,43.8630815128,NOVOTE,#9999999,9833
-89.6444455362,43.8631813446,NOVOTE,#9999999,9960
-89.6444414893,43.8663272521,NOVOTE,#9999999,9688
-89.6444313406,43.8651802498,DEM,#0571b0,9554
-89.6444309445,43.866809948,NOVOTE,#9999999,9721
-89.6444298515,43.867464221,NOVOTE,#9999999,9986
-89.6444226407,43.9486339224,REP,#ca0020,7554
-89.6444222531,43.8653602053,REP,#ca0020,9600
-89.644417528,43.8676114466,NOVOTE,#9999999,9904
-89.6444162818,43.8667623796,NOVOTE,#9999999,9623
-89.6444130673,43.8674280153,NOVOTE,#9999999,9722
-89.6444108232,43.864365247,NOVOTE,#9999999,9696
-89.6444064803,43.8620119175,NOVOTE,#9999999,9677
-89.6443986358,43.8122387759,DEM,#0571b0,6371
-89.6443894573,43.8674733666,NOVOTE,#9999999,9786
-89.6443874253,43.8631826581,REP,#ca0020,9603
-89.6443857135,43.8658756352,NOVOTE,#9999999,9933
-89.6443780473,43.8930706791,NOVOTE,#9999999,9428
-89.6443758367,43.8624635055,NOVOTE,#9999999,9792
-89.6443658618,43.7743759874,REP,#ca0020,6896
-89.6443602592,43.8676753818,NOVOTE,#9999999,10089
-89.6443593399,43.8630447085,REP,#ca0020,9621
-89.644358663,43.8665608566,NOVOTE,#9999999,9748
-89.6443542623,43.8656958115,NOVOTE,#9999999,9767
-89.6443528097,43.8624788925,NOVOTE,#9999999,9626
-89.6443522733,43.867415711,NOVOTE,#9999999,10036
-89.6443521318,43.862682816,NOVOTE,#9999999,10015
-89.6443508587,43.8626486315,NOVOTE,#9999999,9901
-89.6443500196,43.864903635,NOVOTE,#9999999,9880
-89.644347176,43.8617310788,NOVOTE,#9999999,9852
-89.6443378112,43.8629015196,NOVOTE,#9999999,9704
-89.6443367516,43.865699702,NOVOTE,#9999999,10082
-89.6443364269,43.8666767523,NOVOTE,#9999999,9777
-89.6443252145,43.8836733142,NOVOTE,#9999999,9447
-89.6443219748,43.8636152839,NOVOTE,#9999999,10098
-89.644321527,43.8654548873,NOVOTE,#9999999,9690
-89.6443190928,43.8259350962,NOVOTE,#9999999,8275
-89.6443111148,43.8659218468,NOVOTE,#9999999,9625
-89.644310753,43.8626410721,NOVOTE,#9999999,9982
-89.6443097881,43.8623377065,NOVOTE,#9999999,9762
-89.6443054882,43.8628683244,REP,#ca0020,9589
-89.64429823,43.7742466687,DEM,#0571b0,6895
-89.6442958226,44.0124328936,NOVOTE,#9999999,12818
-89.6442956186,43.8637194668,NOVOTE,#9999999,10070
-89.6442922596,43.8673119868,NOVOTE,#9999999,9894
-89.6442823854,44.2351249844,NOVOTE,#9999999,7298
-89.6442812882,43.8627066403,DEM,#0571b0,9497
-89.6442790262,43.8647713254,NOVOTE,#9999999,9674
-89.6442746231,43.8664134856,NOVOTE,#9999999,10011
-89.6442697395,43.8675206193,NOVOTE,#9999999,10012
-89.6442569974,43.8658378352,NOVOTE,#9999999,9877
-89.6442532282,43.8666824166,NOVOTE,#9999999,9668
-89.6442523115,43.7480749881,REP,#ca0020,7210
-89.6442522568,43.9979950555,REP,#ca0020,12877
-89.6442493712,43.8646963399,NOVOTE,#9999999,9972
-89.644245105,43.8458814486,NOVOTE,#9999999,8220
-89.6442420598,43.847034555,NOVOTE,#9999999,8215
-89.6442383285,43.8667045807,DEM,#0571b0,9538
-89.6442299317,43.867445608,NOVOTE,#9999999,9683
-89.644226079,43.7474442267,NOVOTE,#9999999,7211
-89.6442218689,43.8674480762,NOVOTE,#9999999,9874
-89.6442164097,43.8626875188,NOVOTE,#9999999,10041
-89.6442122507,43.863546867,NOVOTE,#9999999,9643
-89.6442108084,43.865101999,NOVOTE,#9999999,9856
-89.6442100059,43.6832347484,REP,#ca0020,10377
-89.6442083914,43.8656663499,NOVOTE,#9999999,9838
-89.644199173,43.8642025347,NOVOTE,#9999999,9900
-89.6441909391,43.8647275525,NOVOTE,#9999999,9806
-89.6441879148,43.8677748295,DEM,#0571b0,9521
-89.6441802873,43.8675734069,DEM,#0571b0,9496
-89.6441742806,43.8647923005,NOVOTE,#9999999,10074
-89.6441679373,43.8672820649,NOVOTE,#9999999,9633
-89.6441513489,43.8632718197,NOVOTE,#9999999,9699
-89.6441461891,43.7761916281,NOVOTE,#9999999,6729
-89.6441400778,43.8651824545,NOVOTE,#9999999,9723
-89.6441381398,43.866670588,NOVOTE,#9999999,9951
-89.6441338819,43.8631750881,NOVOTE,#9999999,10123
-89.6441284874,43.862581023,NOVOTE,#9999999,9678
-89.6441283252,43.8664328493,NOVOTE,#9999999,9631
-89.6441276113,43.8670481337,DEM,#0571b0,9562
-89.6441275686,43.7685926923,REP,#ca0020,6875
-89.6441243557,43.8653974332,NOVOTE,#9999999,10008
-89.6441237563,43.8624805527,NOVOTE,#9999999,10056
-89.6441199767,43.8623167726,NOVOTE,#9999999,9743
-89.6441036835,43.867128988,NOVOTE,#9999999,9736
-89.6440969276,43.8671085605,NOVOTE,#9999999,10087
-89.6440967535,43.865446338,NOVOTE,#9999999,9927
-89.644090367,43.8641519914,NOVOTE,#9999999,10030
-89.6440856479,43.8617910546,NOVOTE,#9999999,9902
-89.6440841629,43.7801591285,REP,#ca0020,6694
-89.6440809401,43.8663710715,NOVOTE,#9999999,9813
-89.6440788058,43.8654699549,NOVOTE,#9999999,10085
-89.6440779112,43.8639887622,NOVOTE,#9999999,9942
-89.6440710492,43.8621075479,NOVOTE,#9999999,10037
-89.6440705922,43.8629070541,NOVOTE,#9999999,9966
-89.6440690746,43.8671394445,DEM,#0571b0,9548
-89.6440669466,43.8319687498,NOVOTE,#9999999,8203
-89.6440654258,43.8650302286,NOVOTE,#9999999,10040
-89.6440573829,43.866045647,DEM,#0571b0,9541
-89.6440553018,43.8648662939,NOVOTE,#9999999,9994
-89.644050971,43.8619589729,DEM,#0571b0,9520
-89.6440438442,43.8674630811,NOVOTE,#9999999,9980
-89.6440433765,43.8660934224,DEM,#0571b0,9502
-89.6440381289,43.8651739317,NOVOTE,#9999999,9855
-89.6440310585,43.8670827996,REP,#ca0020,9615
-89.6440249962,43.8637814305,DEM,#0571b0,9536
-89.6440240838,43.8673840005,NOVOTE,#9999999,9778
-89.6440182574,43.8622158473,NOVOTE,#9999999,9655
-89.6440156193,43.8636713291,NOVOTE,#9999999,9823
-89.6440106678,43.8664803547,NOVOTE,#9999999,9692
-89.6439891986,43.8635378963,DEM,#0571b0,9540
-89.643983159,43.8647746458,NOVOTE,#9999999,9789
-89.6439796487,43.8657776523,REP,#ca0020,9599
-89.6439673614,43.7855194743,REP,#ca0020,6561
-89.643965533,43.8350337599,NOVOTE,#9999999,8205
-89.6439587233,44.00851138,DEM,#0571b0,12913
-89.6439463549,43.8652984722,NOVOTE,#9999999,9979
-89.6439395811,43.8637378515,NOVOTE,#9999999,9780
-89.6439376243,43.8653977028,NOVOTE,#9999999,10096
-89.643933598,43.7183798772,NOVOTE,#9999999,10152
-89.6439281067,43.8632695861,NOVOTE,#9999999,9204
-89.6439170808,43.8623840803,NOVOTE,#9999999,8807
-89.6439117098,43.8650321608,REP,#ca0020,9585
-89.6439006863,43.8642075527,NOVOTE,#9999999,9711
-89.6438926182,43.8628119097,DEM,#0571b0,8724
-89.6438805425,43.866668725,NOVOTE,#9999999,10092
-89.643876878,43.8667074121,NOVOTE,#9999999,10024
-89.6438761045,43.8650186819,NOVOTE,#9999999,9837
-89.6438735374,43.8645466581,NOVOTE,#9999999,9791
-89.6438676915,43.8659778583,NOVOTE,#9999999,9955
-89.6438581482,43.8653246704,REP,#ca0020,9612
-89.6438581131,43.8327445778,NOVOTE,#9999999,8178
-89.6438567727,43.8663323427,NOVOTE,#9999999,9727
-89.6438563382,43.7086733502,DEM,#0571b0,10178
-89.6438486477,43.867256518,NOVOTE,#9999999,10009
-89.643842169,43.8669461739,NOVOTE,#9999999,9971
-89.6438363996,43.8632616765,NOVOTE,#9999999,8895
-89.6438361385,43.8677760605,NOVOTE,#9999999,10047
-89.6438357076,43.8660352188,NOVOTE,#9999999,10026
-89.6438342338,44.0281185048,REP,#ca0020,12798
-89.643830465,43.8639540707,NOVOTE,#9999999,8987
-89.6438258279,43.8659415081,NOVOTE,#9999999,9840
-89.6438056825,43.8666733756,NOVOTE,#9999999,9632
-89.6438011785,43.8622070646,REP,#ca0020,8750
-89.6438005727,43.8659574843,NOVOTE,#9999999,9221
-89.6437998388,43.8618800909,DEM,#0571b0,8704
-89.643798124,43.8675402964,DEM,#0571b0,9535
-89.6437961194,43.7302064777,REP,#ca0020,10128
-89.6437903717,43.8669834666,NOVOTE,#9999999,10076
-89.6437847263,43.8617006968,NOVOTE,#9999999,9017
-89.6437682092,43.8670019386,NOVOTE,#9999999,9714
-89.64376066,43.8672969602,NOVOTE,#9999999,9934
-89.643758307,43.8640501416,NOVOTE,#9999999,8947
-89.6437562892,43.8671699207,NOVOTE,#9999999,9052
-89.6437412036,43.8471305752,NOVOTE,#9999999,9401
-89.6437408105,43.8618442489,NOVOTE,#9999999,8916
-89.6437406363,43.8617601006,DEM,#0571b0,8718
-89.6437403518,43.8617528534,NOVOTE,#9999999,8873
-89.6437393939,43.8890688931,NOVOTE,#9999999,9445
-89.6437268956,43.6975693971,NOVOTE,#9999999,10194
-89.643716179,43.8656145612,REP,#ca0020,8783
-89.6437149329,43.8637088394,NOVOTE,#9999999,9157
-89.6437101705,43.8618407109,DEM,#0571b0,8709
-89.6437015233,43.864011457,NOVOTE,#9999999,9053
-89.6436853072,43.9388627853,DEM,#0571b0,7551
-89.6436755467,43.8624359829,NOVOTE,#9999999,9066
-89.6436644683,43.86302033,NOVOTE,#9999999,8820
-89.6436594934,43.8637951252,NOVOTE,#9999999,9193
-89.6436580054,43.8573378267,NOVOTE,#9999999,8657
-89.6436513177,43.8658913134,NOVOTE,#9999999,8847
-89.6436495528,43.8647306433,NOVOTE,#9999999,9097
-89.6436476946,43.8474328196,NOVOTE,#9999999,8663
-89.6436458219,43.86771074,REP,#ca0020,8751
-89.6436266023,43.8166899707,REP,#ca0020,6427
-89.6436188545,43.7769462158,NOVOTE,#9999999,6730
-89.6436163415,43.8322814487,NOVOTE,#9999999,9416
-89.6436130007,43.8672508193,NOVOTE,#9999999,9123
-89.6436102523,43.862499904,NOVOTE,#9999999,9258
-89.6436071681,43.865171914,NOVOTE,#9999999,9078
-89.6436034138,43.8122737035,REP,#ca0020,6386
-89.6435913056,43.8665554165,NOVOTE,#9999999,9247
-89.6435861165,43.8617004034,NOVOTE,#9999999,9177
-89.6435645448,43.8628782481,NOVOTE,#9999999,9140
